entry,at,order
"""Chris @ ZEVJrHfGTj"" checks",2022-01-28T08:22:24.556Z,164335814455600
"""hen @ lThNfQ1a9c"" checks",2022-01-28T08:22:23.019Z,164335814301900
"Flop:  [3♠, 7♦, 8♥]",2022-01-28T08:22:21.094Z,164335814109400
"""Chris @ ZEVJrHfGTj"" calls 12.00",2022-01-28T08:22:20.284Z,164335814028400
"""hen @ lThNfQ1a9c"" calls 12.00",2022-01-28T08:22:16.311Z,164335813631100
"""Nate @ 8d8glJLxQP"" folds",2022-01-28T08:22:07.456Z,164335812745600
"""Zach Y @ QR-4gITocS"" folds",2022-01-28T08:22:05.914Z,164335812591400
"""Zach @ BBsZMWPFSI"" folds",2022-01-28T08:22:04.934Z,164335812493400
"""kobe @ AlI4qMkitA"" raises to 12.00",2022-01-28T08:21:52.070Z,164335811207000
"""Chris @ ZEVJrHfGTj"" raises to 3.25",2022-01-28T08:21:44.191Z,164335810419100
"""hen @ lThNfQ1a9c"" posts a big blind of 0.50",2022-01-28T08:21:38.262Z,164335809826209
"""Nate @ 8d8glJLxQP"" posts a small blind of 0.25",2022-01-28T08:21:38.262Z,164335809826208
"Your hand is 10♠, 10♦",2022-01-28T08:21:38.262Z,164335809826202
"Player stacks: #1 ""Zach @ BBsZMWPFSI"" (230.96) | #4 ""Zach Y @ QR-4gITocS"" (135.93) | #6 ""Nate @ 8d8glJLxQP"" (285.28) | #7 ""hen @ lThNfQ1a9c"" (279.90) | #8 ""Chris @ ZEVJrHfGTj"" (249.98) | #9 ""kobe @ AlI4qMkitA"" (267.28)",2022-01-28T08:21:38.262Z,164335809826201
"-- starting hand #203  (No Limit Texas Hold'em) (dealer: ""Zach Y @ QR-4gITocS"") --",2022-01-28T08:21:38.262Z,164335809826200
"""Zach @ BBsZMWPFSI"" shows a 7♥, 4♠.",2022-01-28T08:21:36.300Z,164335809630000
"Undealt cards: 4♦, K♠, 8♥ [6♦, 5♠]",2022-01-28T08:21:35.119Z,164335809511900
"""Nate @ 8d8glJLxQP"" shows a K♣, 8♠.",2022-01-28T08:21:31.832Z,164335809183200
"-- ending hand #202 --",2022-01-28T08:21:30.860Z,164335809086002
"""Nate @ 8d8glJLxQP"" collected 32.25 from pot",2022-01-28T08:21:30.860Z,164335809086001
"Uncalled bet of 16.25 returned to ""Nate @ 8d8glJLxQP""",2022-01-28T08:21:30.860Z,164335809086000
"""kobe @ AlI4qMkitA"" folds",2022-01-28T08:21:29.925Z,164335808992500
"""hen @ lThNfQ1a9c"" folds",2022-01-28T08:21:23.942Z,164335808394200
"""Nate @ 8d8glJLxQP"" raises to 27.00",2022-01-28T08:21:22.995Z,164335808299500
"""kobe @ AlI4qMkitA"" bets 10.75",2022-01-28T08:21:16.890Z,164335807689000
"""hen @ lThNfQ1a9c"" checks",2022-01-28T08:21:13.546Z,164335807354600
"""Nate @ 8d8glJLxQP"" checks",2022-01-28T08:21:12.311Z,164335807231100
"Flop:  [4♦, K♠, 8♥]",2022-01-28T08:21:10.462Z,164335807046200
"""hen @ lThNfQ1a9c"" calls 3.50",2022-01-28T08:21:09.648Z,164335806964800
"""Nate @ 8d8glJLxQP"" calls 3.50",2022-01-28T08:21:08.391Z,164335806839100
"""Zach Y @ QR-4gITocS"" folds",2022-01-28T08:21:06.337Z,164335806633700
"""Zach @ BBsZMWPFSI"" folds",2022-01-28T08:21:05.324Z,164335806532400
"""kobe @ AlI4qMkitA"" raises to 3.50",2022-01-28T08:21:04.333Z,164335806433300
"""Chris @ ZEVJrHfGTj"" folds",2022-01-28T08:21:02.067Z,164335806206700
"""hen @ lThNfQ1a9c"" posts a straddle of 1.00",2022-01-28T08:21:00.030Z,164335806003010
"""Nate @ 8d8glJLxQP"" posts a big blind of 0.50",2022-01-28T08:21:00.030Z,164335806003009
"""Zach Y @ QR-4gITocS"" posts a small blind of 0.25",2022-01-28T08:21:00.030Z,164335806003008
"Your hand is 7♥, 4♠",2022-01-28T08:21:00.030Z,164335806003002
"Player stacks: #1 ""Zach @ BBsZMWPFSI"" (230.96) | #4 ""Zach Y @ QR-4gITocS"" (136.18) | #6 ""Nate @ 8d8glJLxQP"" (267.28) | #7 ""hen @ lThNfQ1a9c"" (283.40) | #8 ""Chris @ ZEVJrHfGTj"" (249.98) | #9 ""kobe @ AlI4qMkitA"" (281.53)",2022-01-28T08:21:00.030Z,164335806003001
"-- starting hand #202  (No Limit Texas Hold'em) (dealer: ""Zach @ BBsZMWPFSI"") --",2022-01-28T08:21:00.030Z,164335806003000
"Undealt cards: Q♦, 6♦, A♥ [8♣, 3♣]",2022-01-28T08:20:55.851Z,164335805585100
"-- ending hand #201 --",2022-01-28T08:20:54.020Z,164335805402002
"""Zach @ BBsZMWPFSI"" collected 10.00 from pot",2022-01-28T08:20:54.020Z,164335805402001
"Uncalled bet of 5.00 returned to ""Zach @ BBsZMWPFSI""",2022-01-28T08:20:54.020Z,164335805402000
"""kobe @ AlI4qMkitA"" folds",2022-01-28T08:20:53.136Z,164335805313600
"""Zach @ BBsZMWPFSI"" bets 5.00",2022-01-28T08:20:52.217Z,164335805221700
"Flop:  [Q♦, 6♦, A♥]",2022-01-28T08:20:47.420Z,164335804742000
"""kobe @ AlI4qMkitA"" calls 4.50",2022-01-28T08:20:46.586Z,164335804658600
"""Chris @ ZEVJrHfGTj"" folds",2022-01-28T08:20:44.908Z,164335804490800
"""Zach Y @ QR-4gITocS"" folds",2022-01-28T08:20:40.529Z,164335804052900
"""Zach @ BBsZMWPFSI"" raises to 4.50",2022-01-28T08:20:39.551Z,164335803955100
"""kobe @ AlI4qMkitA"" raises to 1.50",2022-01-28T08:20:33.546Z,164335803354600
"""Chris @ ZEVJrHfGTj"" calls 0.50",2022-01-28T08:20:28.740Z,164335802874000
"""hen @ lThNfQ1a9c"" folds",2022-01-28T08:20:25.283Z,164335802528300
"""Nate @ 8d8glJLxQP"" folds",2022-01-28T08:20:24.351Z,164335802435100
"""Zach Y @ QR-4gITocS"" posts a big blind of 0.50",2022-01-28T08:20:21.987Z,164335802198709
"""Zach @ BBsZMWPFSI"" posts a small blind of 0.25",2022-01-28T08:20:21.987Z,164335802198708
"Your hand is Q♣, A♠",2022-01-28T08:20:21.987Z,164335802198702
"Player stacks: #1 ""Zach @ BBsZMWPFSI"" (225.46) | #4 ""Zach Y @ QR-4gITocS"" (136.68) | #6 ""Nate @ 8d8glJLxQP"" (267.28) | #7 ""hen @ lThNfQ1a9c"" (283.40) | #8 ""Chris @ ZEVJrHfGTj"" (250.48) | #9 ""kobe @ AlI4qMkitA"" (286.03)",2022-01-28T08:20:21.987Z,164335802198701
"-- starting hand #201  (No Limit Texas Hold'em) (dealer: ""kobe @ AlI4qMkitA"") --",2022-01-28T08:20:21.987Z,164335802198700
"Undealt cards: 7♥, 4♠, J♥ [3♦, Q♠]",2022-01-28T08:20:19.707Z,164335801970700
"""kobe @ AlI4qMkitA"" shows a A♦, 9♠.",2022-01-28T08:20:17.683Z,164335801768300
"""Nate @ 8d8glJLxQP"" shows a Q♣, Q♥.",2022-01-28T08:20:16.799Z,164335801679900
"-- ending hand #200 --",2022-01-28T08:20:14.585Z,164335801458502
"""Nate @ 8d8glJLxQP"" collected 24.50 from pot",2022-01-28T08:20:14.585Z,164335801458501
"Uncalled bet of 12.25 returned to ""Nate @ 8d8glJLxQP""",2022-01-28T08:20:14.585Z,164335801458500
"""kobe @ AlI4qMkitA"" folds",2022-01-28T08:20:13.703Z,164335801370300
"""Nate @ 8d8glJLxQP"" bets 12.25",2022-01-28T08:20:12.606Z,164335801260600
"""kobe @ AlI4qMkitA"" checks",2022-01-28T08:20:09.107Z,164335800910700
"Flop:  [7♥, 4♠, J♥]",2022-01-28T08:20:06.377Z,164335800637700
"""Zach @ BBsZMWPFSI"" folds",2022-01-28T08:20:05.433Z,164335800543300
"""kobe @ AlI4qMkitA"" calls 11.00",2022-01-28T08:20:03.353Z,164335800335300
"""Nate @ 8d8glJLxQP"" raises to 11.00",2022-01-28T08:20:00.834Z,164335800083400
"""Zach @ BBsZMWPFSI"" calls 2.50",2022-01-28T08:19:56.399Z,164335799639900
"""kobe @ AlI4qMkitA"" raises to 2.50",2022-01-28T08:19:53.947Z,164335799394700
"""Chris @ ZEVJrHfGTj"" folds",2022-01-28T08:19:50.623Z,164335799062300
"""hen @ lThNfQ1a9c"" folds",2022-01-28T08:19:49.196Z,164335798919600
"""Nate @ 8d8glJLxQP"" calls 0.50",2022-01-28T08:19:47.614Z,164335798761400
"""Zach Y @ QR-4gITocS"" folds",2022-01-28T08:19:46.237Z,164335798623700
"""Zach @ BBsZMWPFSI"" posts a big blind of 0.50",2022-01-28T08:19:44.520Z,164335798452009
"""kobe @ AlI4qMkitA"" posts a small blind of 0.25",2022-01-28T08:19:44.520Z,164335798452008
"Your hand is 3♠, 3♥",2022-01-28T08:19:44.520Z,164335798452002
"Player stacks: #1 ""Zach @ BBsZMWPFSI"" (227.96) | #4 ""Zach Y @ QR-4gITocS"" (136.68) | #6 ""Nate @ 8d8glJLxQP"" (253.78) | #7 ""hen @ lThNfQ1a9c"" (283.40) | #8 ""Chris @ ZEVJrHfGTj"" (250.48) | #9 ""kobe @ AlI4qMkitA"" (297.03)",2022-01-28T08:19:44.520Z,164335798452001
"-- starting hand #200  (No Limit Texas Hold'em) (dealer: ""Chris @ ZEVJrHfGTj"") --",2022-01-28T08:19:44.520Z,164335798452000
"-- ending hand #199 --",2022-01-28T08:19:38.510Z,164335797851002
"""Zach @ BBsZMWPFSI"" collected 126.69 from pot with Two Pair, Q's & 4's (combination: Q♣, Q♥, 4♣, 4♠, K♥)",2022-01-28T08:19:38.510Z,164335797851001
"""Zach @ BBsZMWPFSI"" shows a 4♣, Q♣.",2022-01-28T08:19:38.510Z,164335797851000
"""hen @ lThNfQ1a9c"" calls 20.00",2022-01-28T08:19:37.642Z,164335797764200
"""Zach @ BBsZMWPFSI"" bets 20.00",2022-01-28T08:19:10.231Z,164335795023100
"River: Q♥, 8♥, 4♠, 9♣ [K♥]",2022-01-28T08:18:47.227Z,164335792722700
"""hen @ lThNfQ1a9c"" calls 21.67",2022-01-28T08:18:46.304Z,164335792630400
"""Zach @ BBsZMWPFSI"" bets 21.67",2022-01-28T08:18:44.636Z,164335792463600
"Turn: Q♥, 8♥, 4♠ [9♣]",2022-01-28T08:18:27.476Z,164335790747600
"""kobe @ AlI4qMkitA"" folds",2022-01-28T08:18:26.622Z,164335790662200
"""hen @ lThNfQ1a9c"" calls 13.24",2022-01-28T08:18:24.135Z,164335790413500
"""Nate @ 8d8glJLxQP"" folds",2022-01-28T08:18:22.409Z,164335790240900
"""Zach @ BBsZMWPFSI"" raises to 13.24",2022-01-28T08:18:20.767Z,164335790076700
"""kobe @ AlI4qMkitA"" calls 5.62",2022-01-28T08:18:11.717Z,164335789171700
"""hen @ lThNfQ1a9c"" bets 5.62",2022-01-28T08:18:10.268Z,164335789026800
"""Nate @ 8d8glJLxQP"" checks",2022-01-28T08:18:06.775Z,164335788677500
"""Zach @ BBsZMWPFSI"" checks",2022-01-28T08:18:05.551Z,164335788555100
"""kobe @ AlI4qMkitA"" checks",2022-01-28T08:18:03.107Z,164335788310700
"Flop:  [Q♥, 8♥, 4♠]",2022-01-28T08:18:01.252Z,164335788125200
"""Nate @ 8d8glJLxQP"" calls 2.75",2022-01-28T08:18:00.403Z,164335788040300
"""Zach @ BBsZMWPFSI"" calls 2.75",2022-01-28T08:17:58.899Z,164335787889900
"""kobe @ AlI4qMkitA"" calls 2.75",2022-01-28T08:17:56.712Z,164335787671200
"""Chris @ ZEVJrHfGTj"" folds",2022-01-28T08:17:55.018Z,164335787501800
"""hen @ lThNfQ1a9c"" raises to 2.75",2022-01-28T08:17:52.316Z,164335787231600
"""Nate @ 8d8glJLxQP"" calls 0.50",2022-01-28T08:17:46.629Z,164335786662900
"""Zach Y @ QR-4gITocS"" folds",2022-01-28T08:17:44.909Z,164335786490900
"""Zach @ BBsZMWPFSI"" calls 0.50",2022-01-28T08:17:43.783Z,164335786378300
"""kobe @ AlI4qMkitA"" posts a big blind of 0.50",2022-01-28T08:17:42.379Z,164335786237909
"""Chris @ ZEVJrHfGTj"" posts a small blind of 0.25",2022-01-28T08:17:42.379Z,164335786237908
"Your hand is 4♣, Q♣",2022-01-28T08:17:42.379Z,164335786237902
"Player stacks: #1 ""Zach @ BBsZMWPFSI"" (158.93) | #4 ""Zach Y @ QR-4gITocS"" (136.68) | #6 ""Nate @ 8d8glJLxQP"" (256.53) | #7 ""hen @ lThNfQ1a9c"" (341.06) | #8 ""Chris @ ZEVJrHfGTj"" (250.73) | #9 ""kobe @ AlI4qMkitA"" (305.40)",2022-01-28T08:17:42.379Z,164335786237901
"-- starting hand #199  (No Limit Texas Hold'em) (dealer: ""hen @ lThNfQ1a9c"") --",2022-01-28T08:17:42.379Z,164335786237900
"-- ending hand #198 --",2022-01-28T08:17:36.306Z,164335785630603
"""kobe @ AlI4qMkitA"" shows a 8♥, Q♣.",2022-01-28T08:17:36.306Z,164335785630602
"""Nate @ 8d8glJLxQP"" collected 32.49 from pot with Two Pair, A's & 5's (combination: A♣, A♦, 5♣, 5♥, K♠)",2022-01-28T08:17:36.306Z,164335785630601
"""Nate @ 8d8glJLxQP"" shows a K♠, 7♣.",2022-01-28T08:17:36.306Z,164335785630600
"""Nate @ 8d8glJLxQP"" calls 8.00",2022-01-28T08:17:35.484Z,164335785548400
"""kobe @ AlI4qMkitA"" bets 8.00",2022-01-28T08:17:26.642Z,164335784664200
"River: 5♣, A♣, A♦, 5♥ [J♠]",2022-01-28T08:17:19.568Z,164335783956800
"""Zach Y @ QR-4gITocS"" folds",2022-01-28T08:17:18.702Z,164335783870200
"""kobe @ AlI4qMkitA"" calls 4.12",2022-01-28T08:17:17.702Z,164335783770200
"""Nate @ 8d8glJLxQP"" bets 4.12",2022-01-28T08:17:15.493Z,164335783549300
"""Zach Y @ QR-4gITocS"" checks",2022-01-28T08:17:12.860Z,164335783286000
"""kobe @ AlI4qMkitA"" checks",2022-01-28T08:17:11.888Z,164335783188800
"Turn: 5♣, A♣, A♦ [5♥]",2022-01-28T08:17:10.165Z,164335783016500
"""Nate @ 8d8glJLxQP"" checks",2022-01-28T08:17:09.345Z,164335782934500
"""Zach Y @ QR-4gITocS"" checks",2022-01-28T08:17:08.370Z,164335782837000
"""kobe @ AlI4qMkitA"" checks",2022-01-28T08:17:05.971Z,164335782597100
"Flop:  [5♣, A♣, A♦]",2022-01-28T08:17:03.044Z,164335782304400
"""Chris @ ZEVJrHfGTj"" folds",2022-01-28T08:17:02.217Z,164335782221700
"""hen @ lThNfQ1a9c"" folds",2022-01-28T08:16:59.842Z,164335781984200
"""Nate @ 8d8glJLxQP"" calls 2.50",2022-01-28T08:16:58.121Z,164335781812100
"""Zach Y @ QR-4gITocS"" calls 2.50",2022-01-28T08:16:56.997Z,164335781699700
"""Zach @ BBsZMWPFSI"" folds",2022-01-28T08:16:54.350Z,164335781435000
"""kobe @ AlI4qMkitA"" raises to 2.50",2022-01-28T08:16:53.184Z,164335781318400
"""Chris @ ZEVJrHfGTj"" posts a big blind of 0.50",2022-01-28T08:16:48.751Z,164335780875109
"""hen @ lThNfQ1a9c"" posts a small blind of 0.25",2022-01-28T08:16:48.751Z,164335780875108
"Your hand is 3♠, 8♠",2022-01-28T08:16:48.751Z,164335780875102
"Player stacks: #1 ""Zach @ BBsZMWPFSI"" (158.93) | #4 ""Zach Y @ QR-4gITocS"" (139.18) | #6 ""Nate @ 8d8glJLxQP"" (238.66) | #7 ""hen @ lThNfQ1a9c"" (341.31) | #8 ""Chris @ ZEVJrHfGTj"" (251.23) | #9 ""kobe @ AlI4qMkitA"" (320.02)",2022-01-28T08:16:48.751Z,164335780875101
"-- starting hand #198  (No Limit Texas Hold'em) (dealer: ""Nate @ 8d8glJLxQP"") --",2022-01-28T08:16:48.751Z,164335780875100
"""Zach @ BBsZMWPFSI"" shows a Q♠, J♦.",2022-01-28T08:16:46.833Z,164335780683300
"-- ending hand #197 --",2022-01-28T08:16:42.150Z,164335780215002
"""hen @ lThNfQ1a9c"" collected 8.25 from pot with Pair, 3's (combination: 3♠, 3♣, A♦, 10♣, 7♣)",2022-01-28T08:16:42.150Z,164335780215001
"""hen @ lThNfQ1a9c"" shows a 3♠, A♦.",2022-01-28T08:16:42.150Z,164335780215000
"""Zach @ BBsZMWPFSI"" checks",2022-01-28T08:16:41.342Z,164335780134200
"""hen @ lThNfQ1a9c"" checks",2022-01-28T08:16:40.130Z,164335780013000
"River: 2♠, 3♣, 4♥, 7♣ [10♣]",2022-01-28T08:16:36.749Z,164335779674900
"""Zach @ BBsZMWPFSI"" checks",2022-01-28T08:16:35.817Z,164335779581700
"""hen @ lThNfQ1a9c"" checks",2022-01-28T08:16:34.588Z,164335779458800
"Turn: 2♠, 3♣, 4♥ [7♣]",2022-01-28T08:16:32.943Z,164335779294300
"""hen @ lThNfQ1a9c"" calls 2.00",2022-01-28T08:16:32.072Z,164335779207200
"""Zach @ BBsZMWPFSI"" bets 2.00",2022-01-28T08:16:30.482Z,164335779048200
"""hen @ lThNfQ1a9c"" checks",2022-01-28T08:16:27.718Z,164335778771800
"Flop:  [2♠, 3♣, 4♥]",2022-01-28T08:16:25.696Z,164335778569600
"""hen @ lThNfQ1a9c"" calls 2.00",2022-01-28T08:16:24.851Z,164335778485100
"""Nate @ 8d8glJLxQP"" folds",2022-01-28T08:16:15.708Z,164335777570800
"""Zach Y @ QR-4gITocS"" folds",2022-01-28T08:16:14.694Z,164335777469400
"""Zach @ BBsZMWPFSI"" raises to 2.00",2022-01-28T08:16:13.631Z,164335777363100
"""kobe @ AlI4qMkitA"" folds",2022-01-28T08:16:09.687Z,164335776968700
"""Chris @ ZEVJrHfGTj"" folds",2022-01-28T08:16:08.746Z,164335776874600
"""hen @ lThNfQ1a9c"" posts a big blind of 0.50",2022-01-28T08:16:06.599Z,164335776659909
"""Nate @ 8d8glJLxQP"" posts a small blind of 0.25",2022-01-28T08:16:06.599Z,164335776659908
"Your hand is Q♠, J♦",2022-01-28T08:16:06.599Z,164335776659902
"Player stacks: #1 ""Zach @ BBsZMWPFSI"" (162.93) | #4 ""Zach Y @ QR-4gITocS"" (139.18) | #6 ""Nate @ 8d8glJLxQP"" (238.91) | #7 ""hen @ lThNfQ1a9c"" (337.06) | #8 ""Chris @ ZEVJrHfGTj"" (251.23) | #9 ""kobe @ AlI4qMkitA"" (320.02)",2022-01-28T08:16:06.599Z,164335776659901
"-- starting hand #197  (No Limit Texas Hold'em) (dealer: ""Zach Y @ QR-4gITocS"") --",2022-01-28T08:16:06.599Z,164335776659900
"Undealt cards:  [7♣, Q♠, 3♣, K♦, 3♠]",2022-01-28T08:16:02.089Z,164335776208900
"-- ending hand #196 --",2022-01-28T08:16:00.684Z,164335776068402
"""Zach @ BBsZMWPFSI"" collected 2.75 from pot",2022-01-28T08:16:00.684Z,164335776068401
"Uncalled bet of 3.00 returned to ""Zach @ BBsZMWPFSI""",2022-01-28T08:16:00.684Z,164335776068400
"""hen @ lThNfQ1a9c"" folds",2022-01-28T08:15:59.822Z,164335775982200
"""Nate @ 8d8glJLxQP"" folds",2022-01-28T08:15:57.099Z,164335775709900
"""Zach Y @ QR-4gITocS"" folds",2022-01-28T08:15:56.077Z,164335775607700
"""Zach @ BBsZMWPFSI"" raises to 4.00",2022-01-28T08:15:53.023Z,164335775302300
"""kobe @ AlI4qMkitA"" folds",2022-01-28T08:15:49.477Z,164335774947700
"""Chris @ ZEVJrHfGTj"" folds",2022-01-28T08:15:48.542Z,164335774854200
"""hen @ lThNfQ1a9c"" posts a straddle of 1.00",2022-01-28T08:15:46.474Z,164335774647410
"""Nate @ 8d8glJLxQP"" posts a big blind of 0.50",2022-01-28T08:15:46.474Z,164335774647409
"""Zach Y @ QR-4gITocS"" posts a small blind of 0.25",2022-01-28T08:15:46.474Z,164335774647408
"Your hand is J♦, Q♣",2022-01-28T08:15:46.474Z,164335774647402
"Player stacks: #1 ""Zach @ BBsZMWPFSI"" (161.18) | #4 ""Zach Y @ QR-4gITocS"" (139.43) | #6 ""Nate @ 8d8glJLxQP"" (239.41) | #7 ""hen @ lThNfQ1a9c"" (338.06) | #8 ""Chris @ ZEVJrHfGTj"" (251.23) | #9 ""kobe @ AlI4qMkitA"" (320.02)",2022-01-28T08:15:46.474Z,164335774647401
"-- starting hand #196  (No Limit Texas Hold'em) (dealer: ""Zach @ BBsZMWPFSI"") --",2022-01-28T08:15:46.474Z,164335774647400
"Undealt cards: 6♥, K♥, 6♦ [10♥, 10♠]",2022-01-28T08:15:42.100Z,164335774210000
"-- ending hand #195 --",2022-01-28T08:15:40.550Z,164335774055002
"""hen @ lThNfQ1a9c"" collected 5.25 from pot",2022-01-28T08:15:40.550Z,164335774055001
"Uncalled bet of 2.62 returned to ""hen @ lThNfQ1a9c""",2022-01-28T08:15:40.550Z,164335774055000
"""Zach Y @ QR-4gITocS"" folds",2022-01-28T08:15:39.675Z,164335773967500
"""Zach @ BBsZMWPFSI"" folds",2022-01-28T08:15:38.619Z,164335773861900
"""hen @ lThNfQ1a9c"" bets 2.62",2022-01-28T08:15:31.842Z,164335773184200
"""Zach Y @ QR-4gITocS"" checks",2022-01-28T08:15:24.823Z,164335772482300
"""Zach @ BBsZMWPFSI"" checks",2022-01-28T08:15:23.793Z,164335772379300
"Flop:  [6♥, K♥, 6♦]",2022-01-28T08:15:20.737Z,164335772073700
"""Zach Y @ QR-4gITocS"" calls 1.75",2022-01-28T08:15:19.860Z,164335771986000
"""Zach @ BBsZMWPFSI"" calls 1.75",2022-01-28T08:15:16.402Z,164335771640200
"""kobe @ AlI4qMkitA"" folds",2022-01-28T08:15:15.352Z,164335771535200
"""Chris @ ZEVJrHfGTj"" folds",2022-01-28T08:15:14.377Z,164335771437700
"""hen @ lThNfQ1a9c"" raises to 1.75",2022-01-28T08:15:13.366Z,164335771336600
"""Nate @ 8d8glJLxQP"" folds",2022-01-28T08:15:08.050Z,164335770805000
"""Zach Y @ QR-4gITocS"" posts a big blind of 0.50",2022-01-28T08:15:06.649Z,164335770664909
"""Zach @ BBsZMWPFSI"" posts a small blind of 0.25",2022-01-28T08:15:06.649Z,164335770664908
"Your hand is J♠, A♣",2022-01-28T08:15:06.649Z,164335770664902
"Player stacks: #1 ""Zach @ BBsZMWPFSI"" (162.93) | #4 ""Zach Y @ QR-4gITocS"" (141.18) | #6 ""Nate @ 8d8glJLxQP"" (239.41) | #7 ""hen @ lThNfQ1a9c"" (334.56) | #8 ""Chris @ ZEVJrHfGTj"" (251.23) | #9 ""kobe @ AlI4qMkitA"" (320.02)",2022-01-28T08:15:06.649Z,164335770664901
"-- starting hand #195  (No Limit Texas Hold'em) (dealer: ""kobe @ AlI4qMkitA"") --",2022-01-28T08:15:06.649Z,164335770664900
"Undealt cards: 4♥, 10♣, 9♣, 9♦ [Q♦]",2022-01-28T08:15:04.918Z,164335770491800
"""Zach @ BBsZMWPFSI"" shows a A♦, K♥.",2022-01-28T08:15:01.117Z,164335770111700
"""kobe @ AlI4qMkitA"" shows a A♣, 5♣.",2022-01-28T08:15:00.882Z,164335770088200
"-- ending hand #194 --",2022-01-28T08:14:59.330Z,164335769933002
"""kobe @ AlI4qMkitA"" collected 35.75 from pot",2022-01-28T08:14:59.330Z,164335769933001
"Uncalled bet of 24.00 returned to ""kobe @ AlI4qMkitA""",2022-01-28T08:14:59.330Z,164335769933000
"""Zach @ BBsZMWPFSI"" folds",2022-01-28T08:14:58.467Z,164335769846700
"""kobe @ AlI4qMkitA"" bets 24.00",2022-01-28T08:14:28.510Z,164335766851000
"Turn: 4♥, 10♣, 9♣ [9♦]",2022-01-28T08:14:24.628Z,164335766462800
"""kobe @ AlI4qMkitA"" calls 7.50",2022-01-28T08:14:23.764Z,164335766376400
"""Zach @ BBsZMWPFSI"" bets 7.50",2022-01-28T08:14:21.632Z,164335766163200
"""kobe @ AlI4qMkitA"" checks",2022-01-28T08:14:13.837Z,164335765383700
"Flop:  [4♥, 10♣, 9♣]",2022-01-28T08:14:10.214Z,164335765021400
"""kobe @ AlI4qMkitA"" calls 9.00",2022-01-28T08:14:09.382Z,164335764938200
"""hen @ lThNfQ1a9c"" folds",2022-01-28T08:14:00.775Z,164335764077500
"""Zach Y @ QR-4gITocS"" folds",2022-01-28T08:13:58.849Z,164335763884900
"""Zach @ BBsZMWPFSI"" raises to 9.00",2022-01-28T08:13:57.151Z,164335763715100
"""kobe @ AlI4qMkitA"" calls 2.25",2022-01-28T08:13:47.814Z,164335762781400
"""Chris @ ZEVJrHfGTj"" folds",2022-01-28T08:13:42.450Z,164335762245000
"""hen @ lThNfQ1a9c"" raises to 2.25",2022-01-28T08:13:41.464Z,164335762146400
"""Nate @ 8d8glJLxQP"" folds",2022-01-28T08:13:37.127Z,164335761712700
"""Zach Y @ QR-4gITocS"" calls 0.50",2022-01-28T08:13:35.819Z,164335761581900
"""Zach @ BBsZMWPFSI"" posts a big blind of 0.50",2022-01-28T08:13:33.395Z,164335761339509
"""kobe @ AlI4qMkitA"" posts a small blind of 0.25",2022-01-28T08:13:33.395Z,164335761339508
"Your hand is A♦, K♥",2022-01-28T08:13:33.395Z,164335761339502
"Player stacks: #1 ""Zach @ BBsZMWPFSI"" (179.43) | #4 ""Zach Y @ QR-4gITocS"" (141.68) | #6 ""Nate @ 8d8glJLxQP"" (239.41) | #7 ""hen @ lThNfQ1a9c"" (336.81) | #8 ""Chris @ ZEVJrHfGTj"" (251.23) | #9 ""kobe @ AlI4qMkitA"" (300.77)",2022-01-28T08:13:33.395Z,164335761339501
"-- starting hand #194  (No Limit Texas Hold'em) (dealer: ""Chris @ ZEVJrHfGTj"") --",2022-01-28T08:13:33.395Z,164335761339500
"-- ending hand #193 --",2022-01-28T08:13:27.271Z,164335760727102
"""Chris @ ZEVJrHfGTj"" collected 4.00 from pot with Pair, 8's (combination: 8♦, 8♥, A♥, K♥, Q♦)",2022-01-28T08:13:27.271Z,164335760727101
"""Chris @ ZEVJrHfGTj"" shows a Q♦, 8♦.",2022-01-28T08:13:27.271Z,164335760727100
"""hen @ lThNfQ1a9c"" checks",2022-01-28T08:13:26.359Z,164335760635900
"""Chris @ ZEVJrHfGTj"" checks",2022-01-28T08:13:24.410Z,164335760441000
"River: 3♥, 8♥, J♠, K♥ [A♥]",2022-01-28T08:13:22.670Z,164335760267000
"""hen @ lThNfQ1a9c"" checks",2022-01-28T08:13:21.795Z,164335760179500
"""Chris @ ZEVJrHfGTj"" checks",2022-01-28T08:13:19.480Z,164335759948000
"Turn: 3♥, 8♥, J♠ [K♥]",2022-01-28T08:13:17.861Z,164335759786100
"""hen @ lThNfQ1a9c"" checks",2022-01-28T08:13:16.955Z,164335759695500
"""Chris @ ZEVJrHfGTj"" checks",2022-01-28T08:13:14.792Z,164335759479200
"Flop:  [3♥, 8♥, J♠]",2022-01-28T08:13:12.933Z,164335759293300
"""kobe @ AlI4qMkitA"" folds",2022-01-28T08:13:12.113Z,164335759211300
"""Chris @ ZEVJrHfGTj"" calls 1.75",2022-01-28T08:13:10.949Z,164335759094900
"""hen @ lThNfQ1a9c"" raises to 1.75",2022-01-28T08:13:08.955Z,164335758895500
"""Nate @ 8d8glJLxQP"" folds",2022-01-28T08:13:03.624Z,164335758362400
"""Zach Y @ QR-4gITocS"" folds",2022-01-28T08:13:02.708Z,164335758270800
"""Zach @ BBsZMWPFSI"" folds",2022-01-28T08:12:59.759Z,164335757975900
"""kobe @ AlI4qMkitA"" posts a big blind of 0.50",2022-01-28T08:12:57.046Z,164335757704609
"""Chris @ ZEVJrHfGTj"" posts a small blind of 0.25",2022-01-28T08:12:57.046Z,164335757704608
